,Genes,dark11,dark11.1,dark11.2,dark9,dark9.1,dark9.2,dark7,dark7.1,dark7.2,dark5,dark5.1,dark5.2,dark3,dark3.1,dark3.2,dark1,dark1.1,dark1.2,dark0.5,dark0.5.1,dark0.5.2,X0,X0.1,X0.2,light0.5,light0.5.1,light0.5.2,light1,light1.1,light1.2,light3,light3.1,light3.2,light5,light5.1,light5.2,light7,light7.1,light7.2,light9,light9.1,light9.2,light11,light11.1,light11.2,light13,light13.1,light13.2
315,Cre13.g572950,7.602053289,4.998637157,2.604741051,0,3.720796462,0,2.666052586,9.736817637,5.966380354,3.296562083,5.810116011,6.864911119,5.485416096,8.562821934,12.65680634,24.06589673,14.85523592,10.13129663,19.47406828,13.62848298,19.17860676,21.94960724,27.36088391,42.50681795,16.01362626,18.8101474,9.565115138,16.2591382,40.92233132,32.12921264,14.63485271,40.4460356,17.45839291,34.05223112,75.21661017,37.33812557,42.72157937,94.52217861,75.49498529,26.00248465,38.08326204,54.95889665,4.569967871,18.68850871,23.74647247,4.264225044,5.150031524,3.87133004
316,Cre13.g590350,196.5074039,136.9368449,117.7381105,210.0516185,235.6225502,190.7771552,191.5232263,255.0810253,204.8907413,189.9152695,213.5062115,208.8417058,216.8200334,219.9339064,214.6103465,158.4808572,138.3451444,188.0795185,189.5743511,156.7581944,181.1792209,210.6592191,175.1463781,224.8267502,588.2657286,843.2166868,360.1478716,526.1144795,432.3163082,213.7660443,237.0935801,203.9822303,82.87611041,237.8045841,195.1413582,105.1058662,254.8866316,287.0399837,142.7233254,230.8538063,247.9324439,175.5343269,198.0648636,276.9568936,124.4875709,145.7423767,157.7787689,142.5892995
317,Cre13.g606750,288.9507394,283.5854954,159.1089377,231.4036409,410.6042949,210.1299557,279.8969145,449.5190329,326.5222598,305.9257008,452.0231673,380.2195309,221.1995058,404.9700475,344.0153644,401.5587099,156.7083966,298.3194865,376.4929299,156.8755189,285.0731634,365.8706262,172.2383083,327.4978049,227.2509145,87.50746753,110.5486654,245.2820184,127.8421243,187.2771483,805.1299963,960.885391,700.9688936,869.5701552,1178.213647,794.0404351,819.0657561,916.8378589,596.3184243,543.720824,715.1851877,676.0273586,274.3475501,399.7593887,407.1917206,161.7715591,237.1369777,173.6187852
318,Cre14.g609350,62.86253867,50.8791785,52.11780385,39.34383274,43.86354234,50.08869302,52.52665373,40.57724759,58.09274992,53.79415128,38.48906454,76.28278243,50.3524284,48.79829642,74.12044061,41.40615302,43.19340549,55.60508483,43.76742547,45.98053717,51.61880143,38.2326229,54.98200133,53.76857896,104.13045,81.96791271,86.51877879,93.27185342,81.18278607,107.1431083,39.13453482,46.32288646,48.43112619,38.65445072,47.3743801,71.56753816,36.89924474,64.34293659,66.53334659,29.86064522,49.1483921,59.37752038,56.65840345,38.09491696,50.40560782,37.30450458,43.32500728,53.39335507
319,Cre14.g612100,26.32879174,27.62382476,24.29144854,19.7426647,34.14203287,32.47806474,28.36401743,53.74209097,52.86122127,52.10930206,56.1090108,79.402767,35.18536974,64.28855872,120.2637611,59.33587661,52.58897873,64.7134492,87.36810337,73.19133589,99.91084561,90.95881063,72.40444434,109.1787558,15.00837506,19.17050717,20.05466605,23.75180041,57.8645426,31.49766463,16.96287101,18.80639938,26.11569909,20.05066238,35.81305012,31.71032412,44.70884049,62.61876863,57.02065485,42.41619163,54.2746136,91.8229989,19.62577122,42.86664094,62.30364825,21.27236524,27.79303524,13.52934944
320,Cre14.g620500,25.53580362,44.57243621,35.10793372,101.8267176,80.51483283,82.4087391,194.3791561,220.4291313,161.1051889,277.333378,323.7270436,237.6694904,342.38786,376.4309695,292.3207846,508.7079372,546.928354,370.1469435,576.944012,635.1259912,390.9502797,716.2721441,659.6490254,473.6376668,213.3011607,995.6577571,264.3412693,491.6937684,272.0420703,216.6411345,249.1542131,285.5538147,155.9681943,168.746044,184.7747268,233.1283902,220.8110911,291.4080981,149.6864765,240.4976562,261.0936243,211.4706128,147.0350022,295.7345562,112.6270274,96.64968616,42.38326039,85.3990097
321,Cre14.g620850,506.9303589,648.8154809,554.1181754,783.0683588,596.2120761,875.6141906,648.5306562,566.6223735,728.8148071,594.9829461,598.0323046,720.1843604,599.9179253,504.0440981,736.2451629,513.5751121,502.3051472,659.3259128,616.1342445,533.9230612,686.551791,645.3248857,654.2067256,759.6047642,675.0932934,1672.74655,866.3943507,472.8007021,541.8864817,495.2819174,314.1159444,301.1600323,223.905343,254.5549097,264.6253096,238.8709872,243.1863827,256.8211661,224.4616045,275.2970899,252.342518,222.2282472,466.0448305,378.2351246,334.0270351,678.7076475,661.1225847,944.9328155
322,Cre14.g621050,35.35838063,129.7397634,57.2415012,21.29805172,13.35911873,11.96549728,0,15.54377805,9.066344133,13.94249604,8.183765608,6.289079836,25.54137505,22.42319033,11.25081506,32.92909266,46.81720293,32.37110168,28.02801257,68.84039631,55.77420785,24.74973984,61.22371399,70.52865057,1.39E-17,1.39E-17,1.39E-17,0.081683156,15.49441159,0.656251094,8.492028988,17.37822253,0.948792174,6.082593936,20.79360184,8.180311011,6.747597042,26.10979365,14.47434468,9.576537933,30.16695481,20.62038469,16.90749798,21.41384865,27.68772773,39.40726784,19.70011974,72.89906297
323,Cre14.g621172,79.13091435,34.70209099,47.35928468,63.50509737,59.02107753,73.25407148,57.04184215,61.23108439,74.64804967,69.67835021,57.76081477,66.075035,73.45326274,66.97167025,65.39377937,71.11713883,95.7453376,60.69403833,71.36313316,87.71120177,71.35350772,90.98449366,98.41785862,64.86669341,94.05879971,116.6529634,98.76730664,115.6649854,90.96935919,83.73458478,100.558522,79.49589395,71.49056751,171.2266177,100.7914258,56.58827781,136.2579052,94.0205589,79.34041842,87.95931177,63.68849932,59.03871599,30.02495796,74.77113964,48.42121365,42.55277945,43.31442635,41.70729369
324,Cre14.g631750,425.247886,311.2774517,645.1510171,346.4992824,256.7610638,443.9617396,283.0129846,171.7483745,211.672746,213.1160347,186.0951986,172.4654991,199.0886788,148.4079964,186.525432,203.8719288,103.3633797,159.7782069,222.4995361,117.1194938,147.7622111,204.0503368,139.7472495,137.2806085,33.45768895,32.64098861,31.06005737,30.07487333,21.84092507,53.07622003,18.43337317,4.592055088,9.405640576,12.64701735,5.72914402,11.87130813,7.780719787,5.888797835,9.728614255,8.659179908,9.154725147,17.21984374,172.0887187,11.76455068,97.84451716,617.9538937,501.2613494,578.1745564
325,Cre14.g632176,23.3307828,20.11086972,12.416861,23.78351461,29.55856512,33.41633898,33.16811214,21.57789506,42.54878086,24.24116539,23.63045572,58.18397739,37.37953549,31.56890273,53.39871762,25.26279398,34.00185831,32.35739342,28.94892338,36.57342954,45.1067305,29.6127405,36.2302099,51.7760506,109.1878826,171.1308869,143.3359167,57.98199923,79.67620302,70.20729696,20.92290052,21.00053465,24.89809865,14.20829156,27.36699352,21.29761162,20.40076673,26.58484362,26.94605176,15.47174821,11.5378986,13.43904851,24.57961201,13.86647631,22.73674336,5.43296426,20.53783415,9.678407805
326,Cre14.g633789,14.3952135,8.10805519,17.86783366,11.39823168,12.46198243,20.50504489,21.28462033,16.48242552,12.46768462,23.92486307,16.48412762,12.18254465,19.80363736,7.441368105,18.37815068,14.5046605,15.99219551,6.087437404,6.876252655,5.243944542,6.659889073,8.636413399,5.222229651,7.803951383,0.068332154,2.648412028,0.152929228,9.682086716,13.34236977,9.412686317,8.176049383,5.5733986,7.226726049,3.439988948,3.441236322,0.22143011,2.926955253,2.591813259,0.155172636,2.913808687,2.387713004,0,5.702006481,2.761169921,2.959988041,26.56280309,20.6530327,25.22705969
327,Cre15.g639350,56.38677585,59.52340649,37.88643739,73.63018419,87.91775414,59.17793348,110.5314299,130.8175758,94.28892959,101.1044813,130.8916386,116.7253237,110.6806763,150.5986406,110.8827758,129.3398133,80.87521013,70.81105674,117.9616975,74.23240004,69.5187587,112.1163031,72.41908298,83.02541935,223.6444903,231.0108323,187.6276789,317.1110441,181.8079287,232.6401073,228.3642772,132.5465253,105.2385515,157.4784375,94.78333381,78.70206797,78.83394241,62.41156452,54.79364608,104.3842439,66.62755511,77.03822099,130.208528,114.5740761,109.692851,78.76204416,84.57611649,95.09131024
328,Cre16.g649433,94.54300515,30.38503155,52.19560672,109.1552905,114.597011,128.8324332,134.5289254,104.2282867,143.7123082,175.6753267,160.2273568,242.9371598,182.1586012,195.6017316,363.7671215,172.7981359,238.3696393,156.7640305,268.0008026,372.877499,266.5367604,215.3505955,377.5621292,233.6319248,220.7614963,187.1274225,189.0052842,181.2634428,199.6893391,252.4526262,62.8834444,33.31240646,47.13465151,14.02173207,17.90749041,13.91827882,12.66790814,7.575870973,10.03466692,8.716061026,5.318420771,6.248808592,21.77403291,11.07920589,16.80087011,31.98441632,56.62348505,27.1051149
329,Cre16.g661650,131.9468493,70.68112308,89.66438781,206.8717876,218.5049754,227.0049494,186.0523077,176.7262522,217.3206867,151.6861138,127.9380326,194.129341,108.0881839,123.5907777,175.3043657,131.775404,75.95734444,97.08654266,133.13384,100.3429407,107.9366987,121.6415232,85.67101174,119.0842874,100.5102234,123.6477194,75.7686415,143.7259781,189.3135178,153.4729826,99.84015062,115.7398407,87.71433641,109.4365725,157.2233531,105.5383804,139.1071122,161.128871,105.0448588,104.2628505,145.1700622,123.7077343,114.1522988,102.4516062,106.734066,125.5238535,163.8996588,89.17434434
330,Cre16.g667150,15.30279642,11.76528052,3.994474687,11.69738096,16.32313443,3.56070355,6.3649661,13.68397514,8.129388736,5.428509067,10.081708,7.274742669,7.108448467,10.27120366,15.16038376,12.11220766,7.010719459,4.059225021,6.957308008,8.354617826,8.321819205,9.589703866,7.019276322,8.544711442,7.40138334,0.248526004,0.428095475,5.341199676,6.267082681,0.498502568,45.78317085,59.38077515,32.29854846,57.88256632,47.46954992,37.24734529,55.48577887,52.34172178,28.16889561,29.91123993,49.7196997,23.10030186,21.62088926,38.35656211,22.7183189,5.342517185,13.31485423,0
331,Cre16.g667900,12.10711028,22.07642247,9.964119097,0,2.788167946,0,3.750351831,2.390456054,0,2.872459175,5.188117792,0,0,2.569721041,5.189275488,22.24883738,21.51436086,7.105457083,5.655376322,3.152296432,3.260393014,8.663620671,4.35542604,4.536938178,1.39E-17,1.39E-17,1.39E-17,3.375175121,28.9546901,1.128024385,9.236723596,6.601149423,0.633703521,5.884021935,9.468326635,4.927985959,29.22369215,19.56922645,18.93885527,78.28039632,62.98613237,57.26557312,33.80064011,91.650863,41.48670674,23.28121696,14.45735365,11.60159434
332,Cre16.g672300,176.4014271,604.4820513,342.5341319,265.999173,228.2590303,264.0639043,158.2749337,273.4329641,197.3750637,172.8945735,200.3220165,183.3867092,151.4017483,193.4328372,175.6973347,181.521627,111.2441386,206.2740742,170.2091844,125.4869912,243.1855013,183.8466812,119.1918316,233.0195532,8.823277215,0.356275533,4.322378227,0.039696832,6.400256947,0.306632298,0.56708095,12.09935586,19.48622492,52.85785863,94.08275314,143.7251874,666.3871219,512.5351111,471.7536336,929.1819418,870.796895,717.0771525,714.8615177,1087.460684,761.9633445,646.6842742,379.6337951,778.0940855
333,Cre16.g672400,20.93956023,115.9557017,27.3106232,15.77214236,5.171144342,14.88637191,4.552459977,6.278668365,7.635714842,3.300983881,3.158980046,9.241943164,2.233149179,8.792854783,4.933842969,7.78037864,2.111895379,6.064974338,0.069717157,2.096905319,4.311613903,1.89963563,0,5.789024366,1.39E-17,1.39E-17,1.39E-17,0.039696832,6.400256947,0.306632298,0.127168191,4.2954141,0.219212554,0.111747616,8.862739263,0.298505438,12.64840442,17.36031081,5.041075472,16.38206801,29.30409125,16.01481279,49.04971222,59.74250239,35.55726996,34.12669074,23.80759867,69.98374207
334,Cre16.g673250,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,0,5.300264113,8.724970479,5.556133032,0.010987978,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0.078054206,14.58788831,0.624920568,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17
335,Cre16.g674890,139.7887204,148.692353,181.1762143,206.2583647,259.9903447,134.1245756,421.9538459,434.1790202,341.3784443,526.6111574,574.4647753,348.685809,652.4590898,548.0815513,457.1728646,681.3489331,952.7244353,710.9303481,670.2747864,902.5533529,597.9940246,635.7290877,940.5888239,571.6305197,699.0800288,1256.392525,1146.061084,589.5859915,429.2839347,698.6440731,1003.700369,1075.888388,1421.346892,839.3657422,857.1927603,1081.088653,501.9064523,494.4845556,704.2965197,561.1854396,427.9872675,559.5139212,468.6483733,704.4506144,664.1438008,225.2900161,120.7382438,148.3945977
336,Cre16.g675100,392.2827257,151.6726827,115.7421383,314.8260451,199.3869181,389.3146697,268.0554171,156.4649253,393.1214444,191.8673332,112.634359,362.2795905,127.6326817,87.09636815,271.2705477,121.5435845,281.1578557,209.3302507,112.0230872,271.4620495,192.77038,133.9245464,264.1537412,209.1330039,304.0385816,712.8638837,526.2916509,97.50350045,99.08990137,69.78933456,116.2547263,43.36792294,76.18180198,257.9341375,74.89797102,91.15800908,197.6137254,74.84751945,100.6426358,100.6440022,36.79315487,39.20022152,107.8406097,53.01275282,31.58472524,112.9052966,207.2065227,150.3498297
337,Cre16.g677382,965.990035,1257.450306,858.0245057,357.2872123,309.6848798,447.6183882,610.783395,440.5714448,726.8174451,1093.852277,987.6236813,1236.477026,2362.289512,2077.066601,3004.524703,1966.252581,2988.572653,3157.152718,2247.609858,3314.92487,3230.890532,2553.549909,3654.810682,3670.491352,304.5755144,1231.332641,965.2863703,67.74630306,129.2432596,124.9771097,17.81592161,14.38691809,14.71838547,10.41802156,7.526391491,10.49740651,2.893592831,5.11611628,8.124092343,12.58407287,7.598835923,9.849441213,5.553898668,14.96446391,15.82584033,175.4756951,146.4805417,170.743079
338,Cre16.g680050,204.6159497,101.4352585,193.2570107,226.1478676,282.2041123,245.4887985,244.204173,201.1157222,208.6778057,202.8868834,201.0208769,200.0794111,181.7542707,182.1076173,186.4769299,173.6340715,197.7396119,205.2808548,170.1322518,165.0837008,172.8545834,198.2041178,209.0052392,178.5828221,542.7003129,545.7387321,561.1421988,563.9454351,564.6755848,745.6688521,461.0686818,315.8094384,485.26968,373.0105103,292.3213184,377.9783221,305.4391241,260.8172909,356.3159226,234.6928958,257.1501251,225.8653882,317.0576958,228.2012101,207.5231664,185.1184064,230.9673498,170.6988855
339,Cre16.g683953,4.945362769,2.491811358,0.103173525,1.667059639,0,0,1.843379546,3.315105888,0,2.831945016,6.070409271,0,4.007602609,4.257436577,5.870644614,16.99142825,19.08904974,11.1386021,4.820306894,12.49935215,11.73449557,3.747930724,15.22658788,12.56968823,1.39E-17,1.39E-17,1.39E-17,0.110164667,23.63115515,0.910026133,10.35870079,4.460139307,0.595274093,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,4.841717768,3.026789864,3.567755096,0,10.40447824,4.939841793,2.086582365,0.005044029,0
340,Cre16.g686100,29.54576469,14.81861324,17.10712959,35.53606702,33.94476828,45.48341972,38.60999302,39.10654911,56.78876728,38.31991645,33.41785039,99.38387049,45.92884066,43.37556647,135.4458484,46.55637302,47.99771065,52.58091641,51.86416108,60.58798036,63.23886169,55.48004934,51.14827366,91.61851113,60.64386207,90.81255784,56.75680662,58.97525564,76.24874899,42.99025439,28.83884539,32.93225304,12.69315708,19.97783244,32.4231011,25.91323796,15.55759316,18.04011932,14.4906745,16.39100581,20.27943147,21.56499338,33.088387,24.18223641,22.7202421,21.33737996,20.66212623,34.98413823
341,Cre16.g686250,59.28275847,17.88065051,36.34207389,3.976526915,2.669351637,1.816418525,1.39E-17,1.39E-17,1.39E-17,0,2.655482936,0,0,0,3.531428517,7.738437269,5.46886305,4.052999909,0.03163716,0.010146725,2.629830697,0,2.765804885,0,3.870010842,0.213556216,3.752862122,9.687541423,19.78752339,1.047907782,55.49504147,21.22179752,33.05978082,69.15268341,21.53883411,48.47628588,47.79633285,14.18638367,17.88327696,61.10279125,4.612078782,21.36189513,19.8077808,12.93266166,25.71403335,13.8576978,11.37943563,20.41503568
342,Cre16.g689535,25.71956953,9.681393861,20.46392176,19.10613082,26.92138569,26.90581486,27.63882684,25.04896996,28.60114411,32.94807405,38.81238744,50.56863867,24.83678603,28.96542402,63.74488328,30.41580918,28.12598172,42.45478894,36.7646035,32.415542,37.43698716,43.08626206,40.67905089,44.34452252,55.1786456,41.12251136,86.80518561,61.03934642,35.07008203,67.07351954,51.14717603,40.94182178,53.71341231,37.36624297,37.14210317,58.14106294,26.20095138,45.45398091,52.08610434,32.8311795,29.40537719,38.64224303,15.92509202,24.20792017,34.61602253,9.652518335,20.56498109,11.61876242
343,Cre16.g692250,615.7061257,647.0605272,522.8495317,507.7562521,453.9166318,567.9923369,460.6334851,416.5837098,449.1516767,409.2623027,378.7529734,458.5951525,342.1864164,368.4988714,431.1488262,321.131794,358.3892095,383.2617574,227.9616827,290.4687534,409.3478116,214.3927995,232.6772666,376.209368,12.31241719,54.48198475,171.6339219,0.237872226,32.53718309,95.05307497,11.23999176,5.704233923,21.36253773,36.97916761,12.24043104,42.77544781,174.1917186,86.8688857,143.9838685,333.2200624,317.6750447,335.3151005,380.113406,381.9938678,369.6196072,544.6128741,528.0496782,551.9814886
344,Cre16.g692500,59.63051014,84.64426273,70.2141499,58.91898476,50.94081306,64.90923773,66.40180244,45.23631572,63.99795363,57.80280378,36.65479522,110.4338768,40.07123635,44.19255492,161.425353,48.20378811,47.87703938,63.69408615,74.9233034,84.6486497,109.1497657,65.03396084,78.73410918,106.2021584,20.95127698,12.29657967,13.01470889,44.94217592,47.92722687,18.43326628,34.7579413,47.24183321,24.95853841,32.69003425,44.26657697,35.19406521,29.16230165,36.02604839,32.8622076,23.15283962,30.55019494,25.97659718,33.93646449,31.62654727,40.53031076,50.10713359,55.72874236,90.3067724
345,Cre16.g695600,6.392158045,5.02599449,2.584470995,7.086811382,6.283534669,3.645233392,6.44813667,7.135409254,5.131629638,4.776025182,4.858625821,9.035517898,6.538105473,2.393416007,9.332788142,11.28196013,8.810977732,0.014311084,0.104410481,6.21995805,4.183647524,3.817922615,3.49421168,5.542508595,15.76976906,10.66387005,10.794556,8.656778802,17.88216805,9.632261167,22.04748798,23.10928391,15.38838565,19.64700351,10.77855592,20.77348751,20.44423665,17.074109,15.94315749,9.629795221,13.3022884,13.48218638,7.478807499,12.12818362,13.84560297,7.391714262,4.139324373,3.863900863
346,Cre17.g696300,193.9358937,127.6542185,130.8991647,155.7269827,197.2154591,133.2911381,194.3775406,196.5898803,186.169872,173.8558642,186.2921272,147.0185304,167.9546635,163.2130616,159.8965592,149.3914101,117.1726246,121.3587215,135.5193446,115.991607,117.0824983,132.2120464,81.21075794,111.9697486,219.0894554,293.4468232,334.1929045,697.3793768,236.4338304,315.0736643,320.5599103,365.2382805,420.2944097,300.0454745,319.6197819,380.7436571,278.185461,299.5262286,322.4003069,258.8262994,293.7397874,273.4278168,203.7223412,226.4555993,188.7547017,140.4320716,168.065441,128.01796
